Id,Name,Abbreviation,Api name,Api location code,Email,Enabled,Created at,Updated at,Deliveries per day,Monday thursday in stock lead time a,Monday thursday in stock lead time b,Friday in stock lead time a,Friday in stock lead time b,Weekend in stock lead time a,Weekend in stock lead time b,Out of stock lead time,Cutoff time,A order time,B order time,Part cost rate multiplier,Wd enabled,Static reserved quantity,Minimum pricefactor,Dealer handling time,Exclude from parts manager,Delivery method,Has partial updates,Contact email,Charge description,Dealership name,Address,Phone number,Point of contact,Notes
1046,"GM Plainfield, IN (2)",GMPIN2,GM Plainfield IN 2,GM-PLAINFIELD IN 2,dropship@dealersalessolutions.com,true,2026-03-16 08:21:30 -0400,2026-03-16 08:21:30 -0400,1,,,,,,,,,06,,1.1,false,,1.1,,false,drop_ship,false,mowens@andymohr.com,,"Andy Mohr Chevrolet, Inc.","2712 E. MAIN ST., PLAINFIELD, IN 46168-9402",(317) 839-6551,Matt Owens,20260316 Created by Locator user mateo@dealersalessolutions.com
1045,"Ford Owego, NY",FOONY,Ford Owego NY,FO-OWEGO NY,dropship@dealersalessolutions.com,true,2026-03-16 08:19:25 -0400,2026-03-16 08:19:25 -0400,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,royalfordparts@yahoo.com,,"Royal Ford & Mercury Motors, Inc.","3964 Waverly Road, Owego, NY 13827",(607) 687-0424,Kyle Cole,20260316 Created by Locator user mateo@dealersalessolutions.com
1044,"Ford Beatrice, NE",FOBNE,Ford Beatrice NE,FO-BEATRICE NE,dropship@dealersalessolutions.com,true,2026-03-13 07:37:26 -0400,2026-03-13 07:37:26 -0400,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,michael@zoellnerford.com,,Zoellner Ford/Lincoln Of Beatrice,"4115 North 6th St., Beatrice, NE 68310",(402) 223-3547 x3107,Michael Mcmurphy,20260313 Created by Locator user mateo@dealersalessolutions.com
1043,"Ford Carroll, IA",FOCIA,Ford Carroll IA,FO-CARROLL IA,dropship@dealersalessolutions.com,false,2026-03-11 08:11:56 -0400,2026-03-30 13:28:01 -0400,1,,,,,,,,,06,"",0.5,false,,0.5,,false,drop_ship,false,partscc@championofcarroll.com,"",Champion Ford-Lincoln,"Jcts. Hwy. 71 & 30, Carroll, IA 51401",(712) 792-1505,Denny Greteme,20260311 Created by Locator user mateo@dealersalessolutions.com
1042,"Ford La Grange, TX",FOLGTX,Ford La Grange TX,FO-LA GRANGE TX,dropship@dealersalessolutions.com,false,2026-03-11 08:10:16 -0400,2026-03-26 16:13:22 -0400,1,,,,,,,,,06,"",0.5,false,,0.5,,false,drop_ship,false,daniel@alphaoneauto.com,"",Alpha One Ford,"1605 West Travis Street, La Grange, TX 78945",(979) 968-6461,Daniel Lopez,20260311 Created by Locator user mateo@dealersalessolutions.com
1041,"Ford Stafford, TX",FOSTTX,Ford Stafford TX,FO-STAFFORD TX,dropship@dealersalessolutions.com,true,2026-03-11 08:08:41 -0400,2026-03-11 08:08:41 -0400,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,"parts@helfmanford.com, bcanales@helfmanford.com",,Helfman Ford Inc,"12220 Southwest Fwy, Stafford, TX 77477",(281) 240-3673,"Wade Ussery, Brian Canales ",20260311 Created by Locator user mateo@dealersalessolutions.com
1040,"GM New Castle, DE",GMNCDE,GM New Castle DE,GM-NEW CASTLE DE,dropship@dealersalessolutions.com,false,2026-03-10 07:57:21 -0400,2026-03-24 16:02:11 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,"atodd@nucar.com, awadolny@nucar.com","",Nucar Connection,"174 N DUPONT PARKWAY, NEW CASTLE, DE 19720-3125",(302) 322-6606,"Anna Todd, Alex Wadolny ",20260310 Created by Locator user mateo@dealersalessolutions.com
1039,"Ford Whitesboro, TX",FOWHTX,Ford Whitesboro TX,FO-WHITESBORO TX,dropship@dealersalessolutions.com,true,2026-03-10 07:55:55 -0400,2026-03-10 07:55:55 -0400,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,doug@holidayautogroup.com,,Holiday Ford,"1003 Hwy 82 West, Whitesboro, TX 76273",(903) 564-3594,Doug Stewart,20260310 Created by Locator user mateo@dealersalessolutions.com
1038,"GM Warsaw, IN",GMWIN,GM Warsaw IN,GM-WARSAW IN,dropship@dealersalessolutions.com,true,2026-03-10 07:50:32 -0400,2026-03-10 07:50:32 -0400,1,,,,,,,,,06,,1.1,false,,1.1,,false,drop_ship,false,nickl@warsawautoplex.com,,Warsaw Autoplex,"2777 N DETROIT ST, WARSAW, IN 46582",(574) 267-7188,Nic Lizak,20260310 Created by Locator user mateo@dealersalessolutions.com
1037,"Ford White Bear Lake, MN",FOWBLMN,Ford White Bear Lake MN,FO-WHITE BEAR LAKE MN,dropship@dealersalessolutions.com,true,2026-03-10 07:48:26 -0400,2026-03-31 10:32:03 -0400,1,,,,,,,,,06,"",0.5,false,,0.5,,false,drop_ship,false,todden@appleautos.com,"",Apple Ford Of White Bear Lake,"1755 BUERKLE RD, WHITE BEAR LAKE, MN 55110",(651) 484-8888,"Michael Magsig, Thomas Odden",20260310 Created by Locator user mateo@dealersalessolutions.com
1036,"GM Devils Lake, ND",GMDLND,GM Devils Lake ND,GM-DEVILS LAKE ND,dropship@dealersalessolutions.com,false,2026-03-10 07:47:15 -0400,2026-04-27 07:32:00 -0400,1,,,,,,,,,06,"",0.5,false,,0.5,,false,drop_ship,false,swignall@devilslakecars.com,"",Lake Motor Company,"123 5th Street NE, DEVILS LAKE, ND 58301",(701) 888-4392,Steve Wignall,"20260310 Created by Locator user mateo@dealersalessolutions.com
20260427 Turned off MG"
1035,"GM Alpharetta, GA",GMALGA,GM Alpharetta GA,GM-ALPHARETTA GA,dropship@dealersalessolutions.com,true,2026-03-09 07:46:44 -0400,2026-05-22 10:28:41 -0400,1,,,,,,,,,06,"",1.05,false,,1.05,,false,drop_ship,false,jeverritt@malcolmcunninghamchevrolet.com,"",Malcolm Cunningham Chevrolet,"2175 Mansell Road, Alpharetta, GA 30009",(678) 352-2000,Jimmy Everritt,20260309 Created by Locator user mateo@dealersalessolutions.com
1034,"Ford Covington, GA",FOCOGA,Ford Covington GA,FO-COVINGTON GA,dropship@dealersalessolutions.com,true,2026-03-09 07:45:27 -0400,2026-03-09 07:45:27 -0400,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,covingtonfordparts@yahoo.com,,Covington Ford Inc.,"9101 Dr. MLK Jr. Ave., Covington, GA 30014",(770) 786-3432,Melody Smith,20260309 Created by Locator user mateo@dealersalessolutions.com
1033,"GM Cheraw, SC",GMCSC,GM Cheraw SC,GM-CHERAW SC,dropship@dealersalessolutions.com,true,2026-03-09 07:44:02 -0400,2026-03-09 07:44:02 -0400,1,,,,,,,,,06,,1.1,false,,1.1,,false,drop_ship,false,parts@twinstatechevy.com,,Twin State Chevrolet,"697 CHESTERFIELD HWY, CHERAW, SC 295207002",(843) 537-7873,Tim Nichols,20260309 Created by Locator user mateo@dealersalessolutions.com
1032,"Ford Saint Marys, OH",FOSMOH,Ford Saint Marys OH,FO-SAINT MARYS OH,dropship@dealersalessolutions.com,true,2026-03-09 07:42:31 -0400,2026-03-09 07:42:31 -0400,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,kernsfordparts@gmail.com,,Kerns Ford,"1350 Celina Road, Saint Marys, OH 45885",(419) 394-7691,Brad Snyder,20260309 Created by Locator user mateo@dealersalessolutions.com
1031,"GM Abbeville, LA",GMABLA,GM Abbeville LA,GM-ABBEVILLE LA,dropship@dealersalessolutions.com,true,2026-03-09 07:41:06 -0400,2026-03-16 08:15:01 -0400,1,,,,,,,,,06,"",0.5,false,,0.5,,false,drop_ship,false,"ksavoy@raychevy.com, wlemaire@raychevy.com, pvallo@raychevy.com","",Ray Chevrolet,"1913 W SUMMERS DR, ABBEVILLE, LA 70510",(337) 893-1016,"Keith Savoy, Wesley LeMaire ",20260309 Created by Locator user mateo@dealersalessolutions.com
1030,"GM Belleville, KS",GMBKS,GM Belleville KS,GM-BELLEVILLE KS,dropship@dealersalessolutions.com,false,2026-03-09 07:39:07 -0400,2026-03-17 07:13:37 -0400,1,,,,,,,,,06,"",0.5,false,,0.5,,false,drop_ship,false,jerry.melton490@icloud.com,"","Melton Motor Co., Inc.","1836 US HWY 81, BELLEVILLE, KS 66935",(785) 527-2201,Jerry Melton,"20260309 Created by Locator user mateo@dealersalessolutions.com
20260317 Turned off MG"
1029,"Ford Upland, CA",FOUCA,Ford Upland CA,FO-UPLAND CA,dropship@dealersalessolutions.com,true,2026-03-09 07:37:42 -0400,2026-03-19 07:08:00 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,sgaj@fordofupland.com,"",Ford Of Upland,"555 W. Foothill Blvd., Upland, CA 91786",(909) 946-5555 x7520,"Parts Department, Sabbir Gaj ",20260309 Created by Locator user mateo@dealersalessolutions.com
1028,"Ford Appleton City, MO",FOACMO,Ford Appleton City MO,FO-APPLETON CITY MO,dropship@dealersalessolutions.com,true,2026-03-06 07:56:52 -0500,2026-03-06 07:56:52 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,"zinkmotorcompany@yahoo.com, zinkpart@gmail.com",,Zink Motor Co Inc,"200 E. Fourth, Appleton City, MO 64724",(660) 476-5531,"Cindy Beebe, Zink Admin",20260306 Created by Locator user mateo@dealersalessolutions.com
1027,"Ford Decatur, AL",FODEAL,Ford Decatur AL,FO-DECATUR AL,dropship@dealersalessolutions.com,false,2026-03-06 07:54:52 -0500,2026-03-24 16:01:36 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,nethertonautoparts@gmail.com,"",Netherton Auto Parts,"1406 Central Parkway, Decatur, AL 35601",(256) 355-2844,Hunter Netherton,20260306 Created by Locator user mateo@dealersalessolutions.com
1026,"Ford Santaquin, UT",FOSUT,Ford Santaquin UT,FO-SANTAQUIN UT,dropship@dealersalessolutions.com,true,2026-03-06 07:52:45 -0500,2026-03-06 07:52:45 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,"dcampbell@murdockford.com, brayden@murdockford.com",,Murdock Ford,"985 W Summit Ridge Parkway, Santaquin, UT 84655",(801) 754-3281,"Murdock Admin, Brayden Bryan",20260306 Created by Locator user mateo@dealersalessolutions.com
1025,"Ford Bloomington, IL",FOBIL,Ford Bloomington IL,FO-BLOOMINGTON IL,dropship@dealersalessolutions.com,true,2026-03-06 07:51:11 -0500,2026-03-06 07:51:11 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,dj@samleman.com,,Sam Leman Ford Bloomington,"1508 Morrissey Dr, Bloomington, IL 61701",(800) 322-9431,Dee Marlett,20260306 Created by Locator user mateo@dealersalessolutions.com
1024,"Ford Detroit, MI",FODMI,Ford Detroit MI,FO-DETROIT MI,dropship@dealersalessolutions.com,true,2026-03-06 07:49:46 -0500,2026-03-06 07:49:46 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,jpawlowski@bobmaxey.com,,"Bob Maxey Lincoln-Mercury Sales, Inc.","16901 Mack Avenue, Detroit, MI 48224",(313) 885-4000,Joe Pawlowski,20260306 Created by Locator user mateo@dealersalessolutions.com
1023,"Ford Ronan, MT",FORMT,Ford Ronan MT,FO-RONAN MT,dropship@dealersalessolutions.com,true,2026-03-06 07:48:08 -0500,2026-03-06 07:48:08 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,parts@donaadsen.com,,Don Aadsen Ford,"64194 HWY 93, PO BOX L, Ronan, MT 59864",(406) 676-4415,Brian Bocksnick,20260306 Created by Locator user mateo@dealersalessolutions.com
1022,"Ford Princeton, WI",FOPWI,Ford Princeton WI,FO-PRINCETON WI,dropship@dealersalessolutions.com,true,2026-03-06 07:46:44 -0500,2026-03-06 07:46:44 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,gagneparts@gmail.com,,Gagne Ford Inc.,"511 Main Street, Princeton, WI 54968",(920) 295-6111,Bill Draheim,20260306 Created by Locator user mateo@dealersalessolutions.com
1021,"Ford Chandler, AZ",FOCAZ,Ford Chandler AZ,FO-CHANDLER AZ,dropship@dealersalessolutions.com,true,2026-03-04 07:24:10 -0500,2026-03-04 07:24:10 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,"emily.chamberlain@earnhardt.com, Cosme.Figueroa@earnhardt.com",,Earnhardt Ford Sales Company,"7300 W.Orchid Lane, Chandler, AZ 85226",(480) 763-6233,"John Lyons, Cosme Figueroa",20260304 Created by Locator user mateo@dealersalessolutions.com
1020,"GM Rock Valley, IA",GMRVIA,GM Rock Valley IA,GM-ROCK VALLEY IA,dropship@dealersalessolutions.com,true,2026-03-04 07:22:29 -0500,2026-03-04 07:22:29 -0500,1,,,,,,,,,06,,1.1,false,,1.1,,false,drop_ship,false,hiway@premieronline.net,,Hi-Way Chevrolet-Buick Llc.,"1427 10TH ST, ROCK VALLEY, IA 51247-1517",(712) 476-5309,Austin Feekes,20260304 Created by Locator user mateo@dealersalessolutions.com
1019,"GM Monroe, NC",GMMONC,GM Monroe NC,GM-MONROE NC,dropship@dealersalessolutions.com,true,2026-03-03 08:18:29 -0500,2026-03-03 08:18:29 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,john.potter@hendrickauto.com,,Hendrick Chevrolet Cadillac,"3112 Hwy 74 W, Monroe, NC 28110-8437",(800) 882-4389,John Potter,20260303 Created by Locator user mateo@dealersalessolutions.com
1018,"GM Sonoma, CA",GMSOCA,GM Sonoma CA,GM-SONOMA CA,dropship@dealersalessolutions.com,true,2026-03-03 08:17:10 -0500,2026-03-03 08:17:10 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,larry@silveiraautos.com,,Silveira Chevrolet,"687 W NAPA ST, SONOMA, CA 954766410",(707) 996-2141,Larry Beaver,20260303 Created by Locator user mateo@dealersalessolutions.com
1017,"GM Valley Stream, NY",GMVSNY,GM Valley Stream NY,GM-VALLEY STREAM NY,dropship@dealersalessolutions.com,false,2026-03-03 08:11:28 -0500,2026-03-11 08:06:41 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,lloyd@bicalchevy.com,"",Bical Chevrolet Corp,"709 W MERRICK RD, VALLEY STREAM, NY 115804824",(516) 285-6500,Lloyd Budram,"20260303 Created by Locator user mateo@dealersalessolutions.com
20260311 Turned off MG"
1016,"GM Framingham, MA",GMFMA,GM Framingham MA,GM-FRAMINGHAM MA,dropship@dealersalessolutions.com,true,2026-03-03 08:09:09 -0500,2026-03-03 08:09:09 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,smazuroski@longauto.com,,Long Cadillac Subaru,"196 Fountain St, Framingham, MA 01702",(800) 982-2298,Skye Mazuroski ,20260303 Created by Locator user mateo@dealersalessolutions.com
1015,"Ford Eagle River, WI",FOERWI,Ford Eagle River WI,FO-EAGLE RIVER WI,dropship@dealersalessolutions.com,true,2026-03-03 08:07:11 -0500,2026-03-03 08:07:11 -0500,1,,,,,,,,,06,,0.8,false,,0.8,,false,drop_ship,false,john.ryan@eagleriverford.com,,Eagle River Ford,"1050 E Wall St, Eagle River, WI 54521",(715) 479-4401,John Ryan,20260303 Created by Locator user mateo@dealersalessolutions.com
1014,"Ford Centralia, IL",FOCEIL,Ford Centralia IL,FO-CENTRALIA IL,dropship@dealersalessolutions.com,true,2026-03-03 08:00:05 -0500,2026-03-03 08:00:05 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,parts@penningtonfordcentralia.com,,Pennington Ford,"848 E Noleman, Centralia, IL 62801",(618) 532-4733,Chris Smith,20260303 Created by Locator user mateo@dealersalessolutions.com
1013,"GM Chandler, AZ",GMCAZ,GM Chandler AZ,GM-CHANDLER AZ,dropship@dealersalessolutions.com,true,2026-03-03 07:57:07 -0500,2026-05-08 12:18:55 -0400,1,,,,,,,,,06,"",1.05,false,,1.05,,false,drop_ship,false,priestd@autonation.com,"",Autonation Parts Center Phoenix Aka Brown & Brown Chevrolet,"1150 S. Gilbert Rd. , Building B, Chandler, AZ 85286",(480) 827-3370,David Priest,"20260303 Created by Locator user mateo@dealersalessolutions.com
20260508 Turned off MG"
1012,"Ford Higginsville, MO",FOHIMO,Ford Higginsville MO,FO-HIGGINSVILLE MO,dropship@dealersalessolutions.com,false,2026-03-03 07:53:39 -0500,2026-03-20 07:53:08 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,hoflanderfordparts@gmail.com,"","Hoflander Ford, Inc.","1807 Main Street, Higginsville, MO 64037",(660) 584-2151,David Heaper,"20260303 Created by Locator user mateo@dealersalessolutions.com
20260320 Turned off MG"
1011,"GM Delray Beach, FL",GMDEBFL,GM Delray Beach FL,GM-DELRAY BEACH FL,dropship@dealersalessolutions.com,true,2026-03-02 07:52:51 -0500,2026-04-22 09:36:13 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,"lmcgonigal@griecocars.com, labraira@griecocars.com","",Grieco Chevrolet Of Delray Beach,"2605 South Federal Hwy, DELRAY BEACH, FL 33483",(561) 265-6800,Lewis McGonigal,20260302 Created by Locator user mateo@dealersalessolutions.com
1010,"GM Vauxhall, NJ",GMVNJ,GM Vauxhall NJ,GM-VAUXHALL NJ,dropship@dealersalessolutions.com,true,2026-03-02 07:51:30 -0500,2026-03-16 08:27:49 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,"ryan.samuels@samuelsinc.com, mike.chau@samuelsinc.com","",Samuels Inc (Acdelco),"2091 SPRINGFIELD AVE, VAUXHALL, NJ 07088",(908) 688-5933 x113,Ryan Samuels,"20260302 Created by Locator user mateo@dealersalessolutions.com
20260312 Turned off MG
20260316 Turned back on MG"
1009,"Ford Vauxhall, NJ (2)",FOVNJ2,Ford Vauxhall NJ 2,FO-VAUXHALL NJ 2,dropship@dealersalessolutions.com,true,2026-03-02 07:49:24 -0500,2026-03-02 07:49:24 -0500,1,,,,,,,,,06,,1.1,false,,1.1,,false,drop_ship,false,"ryan.samuels@samuelsinc.com, mike.chau@samuelsinc.com",,Samuels Inc,"2091 SPRINGFIELD AVE, VAUXHALL, NJ 07088",(908) 688-5933 x113,"Ryan Samuels, Mike Chau ",20260302 Created by Locator user mateo@dealersalessolutions.com
1008,"GM Coral Springs, FL",GMCSFL,GM Coral Springs FL,GM-CORAL SPRINGS FL,dropship@dealersalessolutions.com,false,2026-03-02 07:47:34 -0500,2026-04-27 07:34:33 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,kmarcano50@csamauto.com,"",Coral Springs Pontiac Gmc Buick,"9300 W. Atlantic Blvd., 954-344-8706, Coral Springs, FL 33071",(954) 755-7400 x4099,Katherine Marcano,"20260302 Created by Locator user mateo@dealersalessolutions.com
20260427 Turned off MG"
1007,"Ford Plainfield, IL",FOPLIL,Ford Plainfield IL,FO-PLAINFIELD IL,dropship@dealersalessolutions.com,true,2026-03-02 07:46:41 -0500,2026-03-02 07:46:41 -0500,1,,,,,,,,,06,,0.9,false,,0.9,,false,drop_ship,false,russellkilgore@rodbakerford.com,,Rod Baker Ford,"13921 S Route 59, Plainfield, IL 60544",(815) 439-3400,Russ Kilgore,20260302 Created by Locator user mateo@dealersalessolutions.com
1006,"GM Woodruff, SC",GMWSC,GM Woodruff SC,GM-WOODRUFF SC,dropship@dealersalessolutions.com,true,2026-03-02 07:45:30 -0500,2026-03-02 07:45:30 -0500,1,,,,,,,,,06,,1.1,false,,1.1,,false,drop_ship,false,parts@woodruffchevrolet.com,,"Woodruff Chevrolet, Inc.","6007 Hwy. 101, PO BOX 400, Woodruff, SC 29388",(864) 476-8181,Tim Garrett,20260302 Created by Locator user mateo@dealersalessolutions.com
1005,"GM Gardendale, AL",GMGAL,GM Gardendale AL,GM-GARDENDALE AL,dropship@dealersalessolutions.com,true,2026-03-02 07:43:54 -0500,2026-03-02 07:43:54 -0500,1,,,,,,,,,06,,1.1,false,,1.1,,false,drop_ship,false,parts@deweybarber.com,,"Dewey Barber Chevrolet, Inc.","90 BARBER BLVD, 90 barber blvd, GARDENDALE, AL 35071",(888) 204-0572 x226,Hoyt Franks,20260302 Created by Locator user mateo@dealersalessolutions.com
1004,"Ford Exton, PA",FOEXTPA,Ford Exton PA,FO-EXTON PA,dropship@dealersalessolutions.com,true,2026-03-02 07:41:15 -0500,2026-03-02 07:41:15 -0500,1,,,,,,,,,06,,1.1,false,,1.1,,false,drop_ship,false,astillman@fredbeans.com,,Fred Beans Exton,"415 WEST LIC HWY, EXTON, PA 19341",(610) 363-2224,Adam Stillman,20260302 Created by Locator user mateo@dealersalessolutions.com
1003,"Ford Havana, FL",FOHFL,Ford Havana FL,FO-HAVANA FL,dropship@dealersalessolutions.com,true,2026-03-02 07:40:17 -0500,2026-03-02 07:40:17 -0500,1,,,,,,,,,06,,1.1,false,,1.1,,false,drop_ship,false,parts@havanaford.com,,"Havana Ford, Inc.","US Hwy 27 South, 302 S. Main St., Havana, FL 32333",(850) 539-6565,Mark Olds,20260302 Created by Locator user mateo@dealersalessolutions.com
1002,"Ford Fairfield, MT",FOFMT,Ford Fairfield MT,FO-FAIRFIELD MT,dropship@dealersalessolutions.com,false,2026-03-02 07:39:19 -0500,2026-03-10 07:59:50 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,millprts@3rivers.net,"",Mills Motor Co Inc,"305 Central Avenue, Fairfield, MT 59436",(406) 467-2511,Pete Lear,"20260302 Created by Locator user mateo@dealersalessolutions.com
20260310 Turned off - Not responding MG"
1001,"Ford Clarion, PA",FOCLAPA,Ford Clarion PA,FO-CLARION PA,dropship@dealersalessolutions.com,false,2026-03-02 07:37:44 -0500,2026-03-13 07:43:35 -0400,1,,,,,,,,,06,"",1.1,false,,1.1,,false,drop_ship,false,parts@clarionford.com,"",Clarion Ford,"1305 East Main Street, Clarion, PA 16214",(814) 226-7440,Stacy,"20260302 Created by Locator user mateo@dealersalessolutions.com
20260313 Turned off MG"
1000,"Ford San Antonio, TX",FOSATX,Ford San Antonio TX,FO-SAN ANTONIO TX,dropship@dealersalessolutions.com,true,2026-03-02 07:36:36 -0500,2026-03-02 07:36:36 -0500,1,,,,,,,,,06,,1.1,false,,1.1,,false,drop_ship,false,"smurphy@jordanford.com, nedmondson@jordanford.com",,Jordan Ford Wholesale Parts Warehouse,"6930 Evans Rd, MAIN WAREHOUSE, San Antonio, TX 78266",(210) 653-4777,"Sean Murphy , Neal Edmondson",20260302 Created by Locator user mateo@dealersalessolutions.com
999,"GM Norway, MI",GMNMI,GM Norway MI,GM-NORWAY MI,dropship@dealersalessolutions.com,true,2026-03-02 07:35:24 -0500,2026-03-11 13:55:18 -0400,1,,,,,,,,,06,"",0.9,false,,0.9,,false,drop_ship,false,"eraparts@hotmail.com, era.markbr@gmail.com","","Era Chevrolet, Inc.","636 WEST US HIGHWAY 2, NORWAY, MI 498701298",(906) 563-9235,Jeff Hautamaki,20260302 Created by Locator user mateo@dealersalessolutions.com
998,"Ford Exeter, PA",FOEXPA,Ford Exeter PA,FO-EXETER PA,dropship@dealersalessolutions.com,true,2026-03-02 07:33:12 -0500,2026-03-02 07:33:12 -0500,1,,,,,,,,,06,,1.1,false,,1.1,,false,drop_ship,false,jtrabal@keyauto.com,,Key Ford Of Exeter,"962 WYOMING AVE, EXETER, PA 18643",(570) 654-3351 x3,Joni Trabal,20260302 Created by Locator user mateo@dealersalessolutions.com
997,"Ford Monon, IN",FOMIN,Ford Monon IN,FO-MONON IN,dropship@dealersalessolutions.com,true,2026-03-02 07:32:13 -0500,2026-03-02 07:32:13 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,parts@gutweinmtr.com,,"Gutwein Motor Company, Inc.","300 North Market Street, Monon, IN 47959",(219) 253-6613,Scott Headdy,20260302 Created by Locator user mateo@dealersalessolutions.com
996,"Ford Plymouth, NH",FOPNH,Ford Plymouth NH,FO-PLYMOUTH NH,dropship@dealersalessolutions.com,true,2026-03-02 07:30:54 -0500,2026-03-02 07:30:54 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,"nateweeks@plymouthford.com, nWeeks@nucar.com",,Nucar Ford Of Plymouth,"14 TOWN WEST ROAD, Plymouth, NH 03264",(603) 536-4521,"Nathan Weeks, Nathan Weeks",20260302 Created by Locator user mateo@dealersalessolutions.com
995,"Ford Seffner, FL",FOSEFL,Ford Seffner FL,FO-SEFFNER FL,dropship@dealersalessolutions.com,true,2026-03-02 07:29:57 -0500,2026-03-02 07:29:57 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,"dleatherman@gatorford.com, mirizarry@gatorford.com",,Gator Ford,"11780 Tampa Gateway, Seffner, FL 33584",(813) 980-3673,"Mark Nikolich, Michael Irizarry ",20260302 Created by Locator user mateo@dealersalessolutions.com
994,"Ford Oklahoma City, OK (3)",FOOCOK3,Ford Oklahoma City OK 3,FO-OKLAHOMA CITY OK 3,dropship@dealersalessolutions.com,true,2026-03-02 07:28:56 -0500,2026-03-02 07:28:56 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,mrogers@cavenderfordokc.com,,Cavender Ford Of Okc,"7320 NW Expressway, Oklahoma City, OK 73132",(405) 720-3640,Mike Rogers,20260302 Created by Locator user mateo@dealersalessolutions.com
993,"GM Schaumburg, IL",GMSIL,GM Schaumburg IL,GM-SCHAUMBURG IL,dropship@dealersalessolutions.com,true,2026-02-27 10:50:35 -0500,2026-02-27 10:50:35 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,"johnhorton@zeiglercdj.com, jimnewman@zeigler.com",,*Zeigler Chevrolet-Schaumburg,"1230 E GOLF ROAD, SCHAUMBURG, IL 601734802",(847) 882-2200,"John Horton,  Jim Newman ",20260227 Created by Locator user mateo@dealersalessolutions.com
992,"Ford Ashland, WI",FOASWI,Ford Ashland WI,FO-ASHLAND WI,dropship@dealersalessolutions.com,true,2026-02-27 10:46:50 -0500,2026-02-27 10:46:50 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,barb@ashlandfordchrysler.com,,Ashland Ford Chrysler,"28715 US Hwy 2, Ashland, WI 54806",(715) 682-8400,Barbara Kauss,20260227 Created by Locator user mateo@dealersalessolutions.com
991,"Ford Livonia, MI (2)",FOLMI2,Ford Livonia MI 2,FO-LIVONIA MI 2,dropship@dealersalessolutions.com,true,2026-02-27 10:45:52 -0500,2026-02-27 10:45:52 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,"KShashlo@penskeautomotive.com, tharris@billbrownford.com",,Bill Brown Ford Inc,"32222 Plymouth Rd, Livonia, MI 48150",(734) 513-9723,"Kyle Shashlo, T Harris",20260227 Created by Locator user mateo@dealersalessolutions.com
990,"GM Doylestown, PA",GMDPA,GM Doylestown PA,GM-DOYLESTOWN PA,dropship@dealersalessolutions.com,true,2026-02-27 10:42:40 -0500,2026-02-27 10:42:40 -0500,1,,,,,,,,,06,,0.5,false,,0.5,,false,drop_ship,false,naguado@fredbeans.com,,Fred Beans Cadillac (Not The Parts Warehouse),"841 N. EASTON RD., CAD, DOYLESTOWN, PA 18902",(215) 345-7222 x1580,Nick Aguado,20260227 Created by Locator user mateo@dealersalessolutions.com
